permutation,null_type,group_id,ppi_group,count,mean,sem
127,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76527,0.5071730961601687,0.0010423655303681383
127,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1944,0.5339621711308052,0.006589720188879962
128,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12878,0.4892702328284087,0.002488238793406143
128,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,917561,0.49736852693402156,0.00029978368495681926
128,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,689915,0.5021344114819164,0.0003493551611904577
128,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,72567,0.5084973646586491,0.0010891053757916644
128,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4482,0.5869772443074847,0.004452353566840876
129,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12763,0.4882215129973066,0.0025512103778234057
129,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,907420,0.4965537065011926,0.00030248252203885097
129,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,684916,0.5034056343394893,0.0003503103206297585
129,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83287,0.5027487156830487,0.0009811541007975892
129,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5334,0.5516327385227082,0.003781083560321102
130,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12860,0.5029274301061216,0.0026085870876038308
130,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,910648,0.5027708185380945,0.0003037250058472489
130,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,691748,0.4984929607080771,0.0003455300536230573
130,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,77629,0.4879456586332572,0.0010348388397959977
130,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2676,0.4413261729458481,0.0056607476743349506
131,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12785,0.5308747581366736,0.0025745817789883927
131,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,873822,0.5025975859530171,0.000308887516462117
131,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,725764,0.49841220195372543,0.0003386131207672362
131,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76924,0.4907840669817841,0.0010465647966241037
131,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2585,0.4844670037715611,0.005971266199485365
132,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12815,0.5056519261729819,0.002586718121032854
132,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,894382,0.5012551108401259,0.00030565817190962444
132,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,702086,0.498925787886049,0.00034397511612530317
132,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81075,0.5021870368145505,0.0010310698036557397
132,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5203,0.45556167780313583,0.003772812447353855
133,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12934,0.49544148159910767,0.0025244350612590298
133,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,902018,0.4947021979870282,0.000303150554223715
133,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,701363,0.5052415281872243,0.0003460047925076089
133,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76774,0.5146063355138477,0.0010391390721847806
133,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4314,0.49823803642880604,0.004087189700337622
134,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12919,0.5035390005941692,0.002566969846572915
134,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,901065,0.5011339110184623,0.0003041235243442628
134,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,693966,0.4990590733158992,0.0003462415476519069
134,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81650,0.5002232904632202,0.0010084504373921268
134,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4120,0.6337950396802968,0.004481019097079996
135,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12829,0.4952123865863777,0.0025741985117982116
135,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,891238,0.4984189735287299,0.0003071669673473729
135,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,700959,0.4995010954007551,0.0003426192312888612
135,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87752,0.5107266000066947,0.0009671581580435829
135,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4625,0.5015440076133104,0.004010800194906599
136,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12838,0.5035031314020587,0.002584762633604264
136,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,850737,0.5075528524164769,0.0003147335600597182
136,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,741430,0.49136623503194654,0.00033398225997198277
136,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83578,0.49871535391198496,0.0009804345696670202
136,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6978,0.5544966589763328,0.0031977153649862095
137,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12995,0.504310935785889,0.0025562805165866647
137,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,904926,0.4995941717706973,0.00030269533763899794
137,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,689528,0.5003788680310839,0.0003480132326924929
137,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81136,0.4942266896197675,0.0010243725174597308
137,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3295,0.5390394198152804,0.005177912386123609
138,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12799,0.5114941948450834,0.002571938071618506
138,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,861717,0.4970212305690913,0.00031051308893064383
138,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,726256,0.49693478591272916,0.00033904282678784843
138,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,89066,0.5380987554242307,0.0009726413788803776
138,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5723,0.6070222504932267,0.0035131217527350333
139,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12680,0.489649310039138,0.002476556094393424
139,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,896702,0.49824139063116063,0.0003045279433751001
139,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,702300,0.501742385360654,0.00034419923909140184
139,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81807,0.5085448835827573,0.0010163823853966386
139,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3914,0.6458636441463176,0.004831854681174717
140,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12956,0.5045752259136483,0.0025202197229169917
140,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,882247,0.5029651812673419,0.00030792474136368344
140,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,713702,0.49771845552124244,0.00034071442815632636
140,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83705,0.49730163646087855,0.0010014060577436213
140,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2951,0.510300680038249,0.00527562651105854
141,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12818,0.4961786463178113,0.0025343316359032054
141,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,869165,0.5003859532199828,0.00031089082832715093
141,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,730672,0.5024454963843514,0.0003364454818837282
141,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,82104,0.48889694118877786,0.0009970337507023991
141,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2644,0.4688871550842508,0.005458624643940763
142,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12779,0.4924772059442548,0.002542509711075576
142,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,861114,0.5041098282416199,0.0003114518064714429
142,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,726690,0.49553439372030117,0.00033807547462172605
142,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,87687,0.5037945507411565,0.0009786634719431816
142,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5450,0.5106050266230654,0.003964816916397623
143,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12637,0.5090995320722944,0.002565176517690849
143,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,889728,0.5024864749334027,0.0003052924971421666
143,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,703402,0.49751816423613715,0.0003450953519455401
143,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,86560,0.5013774279703693,0.0009929646800010332
143,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5076,0.4963886531589992,0.00398400690810884
144,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12783,0.4840466240042831,0.0025679128941510404
144,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,875839,0.4974547176955683,0.00030869789470745757
144,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,729845,0.5029007065167654,0.00033757048094734785
144,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,76598,0.50425740398005,0.001045014465986051
144,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2338,0.5077868324847048,0.006092164642245573
145,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12776,0.5067754449720043,0.0025476834253384427
145,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,892210,0.5047134064352086,0.0003057349574599027
145,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707301,0.4946540957017661,0.00034338769792525373
145,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78789,0.49974920375509896,0.0010161739329467543
145,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,4485,0.44066738789867843,0.0042341260543254464
146,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12924,0.49721332089296905,0.002503491045474901
146,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,921106,0.5003367933086902,0.0003003834432289895
146,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,682910,0.49939289666016906,0.0003492940017842661
146,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,74864,0.48745364965416793,0.0010559681919857277
146,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,1916,0.47069498205272703,0.006363824535640501
147,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12633,0.4900172454328991,0.0025385798175171182
147,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,864434,0.4987536888748583,0.00030861483288477896
147,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,735126,0.5011499830844565,0.000338329324510222
147,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,78390,0.5056262763910141,0.001048215332222691
147,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,3137,0.4251804863792479,0.0051623987317155505
148,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12781,0.5324014696063551,0.0025505252479807055
148,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,875546,0.5030765572288289,0.00030856349216546315
148,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,712551,0.4954650140036716,0.00034200988229304364
148,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,88558,0.4996907876436645,0.0009603689874279226
148,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6125,0.456901733904697,0.003648055301900331
149,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12671,0.4755125318470763,0.002567736356145726
149,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,885377,0.49326186463892163,0.0003066736694914403
149,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,711874,0.5081885356301495,0.00034248761000727423
149,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,83016,0.5055029444179522,0.0009839832395422713
149,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,2623,0.4588622688634805,0.005190373776688901
150,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12877,0.5017436522210165,0.002617889834190989
150,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,903147,0.5007008127609095,0.00030448284735871473
150,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,692330,0.500890631816239,0.00034611592100725427
150,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81863,0.4944930255050336,0.0010002474551653554
150,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,7186,0.5579283821060783,0.0032410501049163734
151,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12913,0.48959250065110244,0.0025351121091076487
151,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,912928,0.5030822949475245,0.0003021568060062594
151,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,688541,0.496716882835683,0.00034779296051690064
151,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,77846,0.4759831023533486,0.0010124860952752672
151,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,5175,0.54806154781864,0.004606369501158502
152,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12652,0.4986864540367407,0.002597960604435934
152,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,889825,0.501831699460007,0.0003072230962194767
152,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,2,3,707414,0.4967091482201811,0.00034224762846766436
152,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,3,4,81327,0.5088055989543001,0.0009895186462045545
152,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,4,>4,6185,0.5107755955531263,0.003335628893703721
153,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,0,1,12887,0.5052530194746246,0.0025933203116827405
153,protein_embedding_entity_label_shuffle_plus_exact_degree_ppi_label_shuffle,1,2,887608,0.5010904034984013,0.0003084194696264516
